类型,WindCode,成交日期时间,成交价格,成交数量,成交金额,买卖方向
transaction,000001.SZ,2016-05-04 09:30:00.220000,10.68,857,9152.0,83
transaction,000001.SZ,2016-05-04 09:30:00.240000,10.68,1443,15411.0,83
transaction,000001.SZ,2016-05-04 09:30:00.300000,10.68,1000,10680.0,83
transaction,000001.SZ,2016-05-04 09:30:00.330000,0.0,1500,0.0,32
transaction,000001.SZ,2016-05-04 09:30:00.340000,0.0,5000,0.0,32
transaction,000001.SZ,2016-05-04 09:30:00.360000,10.68,2557,27308.0,83
transaction,000001.SZ,2016-05-04 09:30:00.360000,10.68,100,1068.0,83
transaction,000001.SZ,2016-05-04 09:30:00.370000,10.68,43,459.0,83
transaction,000001.SZ,2016-05-04 09:30:00.370000,0.0,10000,0.0,32
transaction,000001.SZ,2016-05-04 09:30:00.390000,0.0,700,0.0,32
transaction,000001.SZ,2016-05-04 09:30:00.400000,0.0,100,0.0,32
transaction,000001.SZ,2016-05-04 09:30:00.400000,10.68,600,6408.0,83
transaction,000001.SZ,2016-05-04 09:30:00.480000,10.68,257,2744.0,83
transaction,000001.SZ,2016-05-04 09:30:00.480000,10.68,500,5340.0,83
transaction,000001.SZ,2016-05-04 09:30:00.480000,10.68,25500,272340.0,83
transaction,000001.SZ,2016-05-04 09:30:00.480000,10.68,500,5340.0,83
transaction,000001.SZ,2016-05-04 09:30:00.490000,10.68,4900,52332.0,83
transaction,000001.SZ,2016-05-04 09:30:00.490000,10.68,2000,21360.0,83
transaction,000001.SZ,2016-05-04 09:30:00.490000,10.68,1100,11748.0,83
transaction,000001.SZ,2016-05-04 09:30:00.490000,10.68,11300,120684.0,83
transaction,000001.SZ,2016-05-04 09:30:00.490000,10.68,3943,42111.0,83
transaction,000001.SZ,2016-05-04 09:30:00.500000,10.68,57,608.0,83
transaction,000001.SZ,2016-05-04 09:30:00.500000,10.68,1000,10680.0,83
transaction,000001.SZ,2016-05-04 09:30:00.900000,0.0,500,0.0,32
transaction,000001.SZ,2016-05-04 09:30:00.940000,10.68,300,3204.0,66
transaction,000001.SZ,2016-05-04 09:30:01.010000,10.68,3643,38907.0,66
transaction,000001.SZ,2016-05-04 09:30:01.010000,10.68,1357,14492.0,66
transaction,000001.SZ,2016-05-04 09:30:01.090000,0.0,900,0.0,32
transaction,000001.SZ,2016-05-04 09:30:01.220000,10.68,5643,60267.0,66
transaction,000001.SZ,2016-05-04 09:30:01.220000,10.68,500,5340.0,66
transaction,000001.SZ,2016-05-04 09:30:01.220000,10.68,8757,93524.0,66
transaction,000001.SZ,2016-05-04 09:30:01.220000,10.68,5000,53400.0,66
transaction,000001.SZ,2016-05-04 09:30:01.270000,10.68,300,3204.0,66
transaction,000001.SZ,2016-05-04 09:30:01.270000,10.68,2000,21360.0,66
transaction,000001.SZ,2016-05-04 09:30:01.560000,10.68,10000,106800.0,66
transaction,000001.SZ,2016-05-04 09:30:01.630000,0.0,300,0.0,32
transaction,000001.SZ,2016-05-04 09:30:01.670000,10.68,3943,42111.0,66
transaction,000001.SZ,2016-05-04 09:30:01.670000,10.68,400,4272.0,66
transaction,000001.SZ,2016-05-04 09:30:01.670000,10.68,1657,17696.0,66
transaction,000001.SZ,2016-05-04 09:30:01.670000,10.68,1000,10680.0,66
transaction,000001.SZ,2016-05-04 09:30:01.670000,10.67,4000,42680.0,83
transaction,000001.SZ,2016-05-04 09:30:01.880000,10.68,500,5340.0,66
transaction,000001.SZ,2016-05-04 09:30:01.890000,0.0,300,0.0,32
transaction,000001.SZ,2016-05-04 09:30:01.890000,0.0,300,0.0,32
transaction,000001.SZ,2016-05-04 09:30:02.000000,10.68,500,5340.0,66
transaction,600000.SH,2016-05-04 09:30:00.230000,18.06,2000,36120.0,66
transaction,600000.SH,2016-05-04 09:30:00.260000,18.05,500,9025.0,83
transaction,600000.SH,2016-05-04 09:30:00.260000,18.05,2500,45125.0,83
transaction,600000.SH,2016-05-04 09:30:01.470000,18.06,300,5418.0,66
transaction,000001.SZ,2016-05-04 09:30:02.030000,10.68,600,6408.0,66
transaction,600000.SH,2016-05-04 09:30:02.080000,18.06,500,9030.0,66
transaction,000001.SZ,2016-05-04 09:30:02.270000,0.0,30000,0.0,32
transaction,000001.SZ,2016-05-04 09:30:02.310000,10.68,743,7935.0,66
transaction,000001.SZ,2016-05-04 09:30:02.310000,10.68,500,5340.0,66
transaction,000001.SZ,2016-05-04 09:30:02.310000,10.68,1000,10680.0,66
transaction,000001.SZ,2016-05-04 09:30:02.310000,10.68,100,1068.0,66
transaction,000001.SZ,2016-05-04 09:30:02.310000,10.68,500,5340.0,66
transaction,000001.SZ,2016-05-04 09:30:02.310000,10.68,4300,45924.0,66
transaction,000001.SZ,2016-05-04 09:30:02.310000,10.68,3000,32040.0,66
transaction,000001.SZ,2016-05-04 09:30:02.310000,10.68,5057,54008.0,66
transaction,000001.SZ,2016-05-04 09:30:02.350000,10.68,100,1068.0,66
transaction,000001.SZ,2016-05-04 09:30:02.390000,10.68,1000,10680.0,66
transaction,000001.SZ,2016-05-04 09:30:02.390000,10.67,600,6402.0,83
transaction,000001.SZ,2016-05-04 09:30:02.430000,10.68,1000,10680.0,66
transaction,000001.SZ,2016-05-04 09:30:02.560000,0.0,1000,0.0,32
transaction,000001.SZ,2016-05-04 09:30:02.630000,10.68,200,2136.0,66
transaction,000001.SZ,2016-05-04 09:30:02.650000,10.68,700,7476.0,66
transaction,000001.SZ,2016-05-04 09:30:02.690000,10.68,200,2136.0,66
transaction,000001.SZ,2016-05-04 09:30:02.690000,10.68,2000,21360.0,66
transaction,000001.SZ,2016-05-04 09:30:02.720000,0.0,2100,0.0,32
transaction,000001.SZ,2016-05-04 09:30:02.740000,10.68,100,1068.0,66
transaction,000001.SZ,2016-05-04 09:30:02.750000,0.0,1000,0.0,32
transaction,000001.SZ,2016-05-04 09:30:02.860000,10.68,2000,21360.0,66
transaction,000001.SZ,2016-05-04 09:30:03.090000,10.68,1000,10680.0,66
transaction,000001.SZ,2016-05-04 09:30:03.150000,0.0,1700,0.0,32
transaction,000001.SZ,2016-05-04 09:30:03.180000,0.0,1800,0.0,32
transaction,000001.SZ,2016-05-04 09:30:03.190000,10.68,1000,10680.0,66
transaction,000001.SZ,2016-05-04 09:30:03.230000,10.68,100,1068.0,66
transaction,000001.SZ,2016-05-04 09:30:03.230000,0.0,100,0.0,32
transaction,000001.SZ,2016-05-04 09:30:03.280000,10.67,2000,21340.0,83
transaction,000001.SZ,2016-05-04 09:30:03.440000,10.67,600,6402.0,83
transaction,000001.SZ,2016-05-04 09:30:03.460000,10.68,1000,10680.0,66
transaction,000001.SZ,2016-05-04 09:30:03.570000,10.68,4543,48519.0,66
transaction,000001.SZ,2016-05-04 09:30:03.570000,10.68,700,7476.0,66
transaction,000001.SZ,2016-05-04 09:30:03.570000,10.68,100,1068.0,66
transaction,000001.SZ,2016-05-04 09:30:03.570000,10.68,500,5340.0,66
transaction,000001.SZ,2016-05-04 09:30:03.570000,10.68,12857,137312.0,66
transaction,000001.SZ,2016-05-04 09:30:03.640000,10.68,500,5340.0,66
transaction,600000.SH,2016-05-04 09:30:02.250000,18.06,600,10836.0,66
transaction,600000.SH,2016-05-04 09:30:02.470000,18.06,400,7223.0,66
transaction,600000.SH,2016-05-04 09:30:02.580000,18.06,100,1805.0,66
transaction,600000.SH,2016-05-04 09:30:02.580000,18.06,100,1805.0,66
transaction,600000.SH,2016-05-04 09:30:02.580000,18.08,4800,86783.0,66
transaction,600000.SH,2016-05-04 09:30:02.910000,18.06,200,3611.0,83
transaction,600000.SH,2016-05-04 09:30:03.020000,18.06,300,5418.0,83
transaction,600000.SH,2016-05-04 09:30:03.020000,18.06,100,1805.0,83
transaction,600000.SH,2016-05-04 09:30:03.020000,18.06,500,9030.0,83
transaction,600000.SH,2016-05-04 09:30:03.030000,18.05,2500,45125.0,83
transaction,600000.SH,2016-05-04 09:30:03.030000,18.05,2000,36100.0,83
transaction,600000.SH,2016-05-04 09:30:03.030000,18.05,1000,18050.0,83
transaction,600000.SH,2016-05-04 09:30:03.030000,18.05,800,14440.0,83
transaction,600000.SH,2016-05-04 09:30:03.150000,18.03,500,9015.0,83
transaction,600000.SH,2016-05-04 09:30:03.150000,18.03,1500,27045.0,83
transaction,600000.SH,2016-05-04 09:30:03.150000,18.02,600,10812.0,83
transaction,600000.SH,2016-05-04 09:30:03.150000,18.02,900,16218.0,83
transaction,600000.SH,2016-05-04 09:30:03.310000,18.03,100,1803.0,66
transaction,600000.SH,2016-05-04 09:30:03.420000,18.03,4900,88347.0,66
transaction,600000.SH,2016-05-04 09:30:03.420000,18.04,500,9020.0,66
transaction,600000.SH,2016-05-04 09:30:03.420000,18.05,200,3610.0,66
transaction,600000.SH,2016-05-04 09:30:03.420000,18.04,100,1804.0,83
transaction,600000.SH,2016-05-04 09:30:03.510000,18.02,100,1802.0,83
transaction,600000.SH,2016-05-04 09:30:03.510000,18.02,400,7208.0,83
transaction,000001.SZ,2016-05-04 09:30:04.020000,10.68,1000,10680.0,66
transaction,000001.SZ,2016-05-04 09:30:04.050000,10.68,2200,23496.0,66
transaction,000001.SZ,2016-05-04 09:30:04.050000,10.68,3700,39516.0,66
transaction,000001.SZ,2016-05-04 09:30:04.120000,0.0,1000,0.0,32
transaction,000001.SZ,2016-05-04 09:30:04.170000,0.0,200,0.0,32
transaction,000001.SZ,2016-05-04 09:30:04.200000,10.68,10000,106800.0,66
transaction,000001.SZ,2016-05-04 09:30:04.360000,0.0,800,0.0,32
transaction,000001.SZ,2016-05-04 09:30:04.440000,0.0,500,0.0,32
transaction,000001.SZ,2016-05-04 09:30:04.440000,0.0,1000,0.0,32
transaction,600000.SH,2016-05-04 09:30:04.530000,18.03,8700,156861.0,66
transaction,000001.SZ,2016-05-04 09:30:04.530000,10.68,700,7476.0,66
transaction,600000.SH,2016-05-04 09:30:04.530000,18.03,500,9015.0,66
transaction,000001.SZ,2016-05-04 09:30:04.650000,10.68,5000,53400.0,66
transaction,600000.SH,2016-05-04 09:30:04.980000,18.03,200,3606.0,66
transaction,600000.SH,2016-05-04 09:30:04.980000,18.05,1600,28880.0,66
transaction,000001.SZ,2016-05-04 09:30:05.030000,10.68,3043,32499.0,66
transaction,000001.SZ,2016-05-04 09:30:05.030000,10.68,3600,38448.0,66
transaction,000001.SZ,2016-05-04 09:30:05.030000,10.68,100,1068.0,66
transaction,000001.SZ,2016-05-04 09:30:05.030000,10.68,1000,10680.0,66
transaction,000001.SZ,2016-05-04 09:30:05.030000,10.68,6357,67892.0,66
transaction,000001.SZ,2016-05-04 09:30:05.170000,10.67,500,5335.0,83
transaction,600000.SH,2016-05-04 09:30:05.200000,18.05,200,3610.0,66
transaction,600000.SH,2016-05-04 09:30:05.710000,18.05,100,1805.0,66
transaction,600000.SH,2016-05-04 09:30:06.030000,18.05,100,1805.0,66
transaction,600000.SH,2016-05-04 09:30:06.190000,18.05,500,9025.0,66
transaction,600000.SH,2016-05-04 09:30:06.200000,18.05,400,7220.0,66
transaction,600000.SH,2016-05-04 09:30:06.880000,18.05,600,10830.0,66
transaction,600000.SH,2016-05-04 09:30:06.880000,18.05,600,10830.0,66
transaction,600000.SH,2016-05-04 09:30:06.880000,18.05,600,10830.0,66
transaction,600000.SH,2016-05-04 09:30:06.880000,18.05,1300,23465.0,66
transaction,600000.SH,2016-05-04 09:30:06.880000,18.05,300,5415.0,66
transaction,600000.SH,2016-05-04 09:30:06.880000,18.05,1000,18050.0,66
transaction,600000.SH,2016-05-04 09:30:06.880000,18.05,600,10830.0,66
transaction,600000.SH,2016-05-04 09:30:06.950000,18.05,400,7220.0,66
transaction,600000.SH,2016-05-04 09:30:06.950000,18.06,400,7223.0,66
transaction,000001.SZ,2016-05-04 09:30:08.320000,10.68,13300,142044.0,66
transaction,600000.SH,2016-05-04 09:30:08.390000,18.05,400,7220.0,83
transaction,600000.SH,2016-05-04 09:30:08.910000,18.06,600,10836.0,66
transaction,600000.SH,2016-05-04 09:30:08.910000,18.06,200,3611.0,66
transaction,600000.SH,2016-05-04 09:30:08.910000,18.06,2000,36120.0,66
transaction,000001.SZ,2016-05-04 09:30:12.160000,10.67,1500,16005.0,83
transaction,000001.SZ,2016-05-04 09:30:12.280000,10.67,100,1067.0,83
transaction,600000.SH,2016-05-04 09:30:12.350000,18.08,100,1807.0,66
transaction,000001.SZ,2016-05-04 09:30:16.150000,10.68,343,3663.0,66
transaction,000001.SZ,2016-05-04 09:30:16.150000,10.68,657,7016.0,66
transaction,600000.SH,2016-05-04 09:30:15.260000,18.06,3700,66822.0,83
transaction,600000.SH,2016-05-04 09:30:16.890000,18.06,3600,65015.0,83
transaction,000001.SZ,2016-05-04 09:30:18.120000,10.67,700,7469.0,83
transaction,000001.SZ,2016-05-04 09:30:18.120000,10.67,400,4268.0,83
transaction,000001.SZ,2016-05-04 09:30:18.120000,10.67,2000,21340.0,83
transaction,000001.SZ,2016-05-04 09:30:18.120000,10.67,1900,20273.0,83
transaction,000001.SZ,2016-05-04 09:30:19.880000,10.68,1343,14343.0,66
transaction,000001.SZ,2016-05-04 09:30:19.880000,10.68,500,5340.0,66
transaction,000001.SZ,2016-05-04 09:30:19.880000,10.68,500,5340.0,66
transaction,000001.SZ,2016-05-04 09:30:19.880000,10.68,400,4272.0,66
transaction,000001.SZ,2016-05-04 09:30:19.880000,10.68,1257,13424.0,66
transaction,000001.SZ,2016-05-04 09:30:20.900000,10.67,500,5335.0,83
transaction,600000.SH,2016-05-04 09:30:21.680000,18.08,100,1807.0,66
transaction,600000.SH,2016-05-04 09:30:21.680000,18.08,700,12655.0,66
transaction,600000.SH,2016-05-04 09:30:22.810000,18.06,1000,18060.0,83
transaction,000001.SZ,2016-05-04 09:30:25.210000,0.0,5000,0.0,32
transaction,000001.SZ,2016-05-04 09:30:25.410000,0.0,31100,0.0,32
transaction,000001.SZ,2016-05-04 09:30:25.590000,0.0,1500,0.0,32
transaction,000001.SZ,2016-05-04 09:30:27.040000,10.67,600,6402.0,83
transaction,000001.SZ,2016-05-04 09:30:27.040000,10.67,1400,14938.0,83
transaction,000001.SZ,2016-05-04 09:30:28.170000,10.68,343,3663.0,66
transaction,000001.SZ,2016-05-04 09:30:28.170000,10.68,657,7016.0,66
transaction,000001.SZ,2016-05-04 09:30:29.750000,0.0,1000,0.0,32
transaction,000001.SZ,2016-05-04 09:30:30.470000,10.67,500,5335.0,83
transaction,000001.SZ,2016-05-04 09:30:31.380000,0.0,100,0.0,32
transaction,000001.SZ,2016-05-04 09:30:31.650000,10.68,2343,25023.0,66
transaction,000001.SZ,2016-05-04 09:30:31.650000,10.68,14100,150588.0,66
transaction,000001.SZ,2016-05-04 09:30:31.650000,10.68,2000,21360.0,66
transaction,000001.SZ,2016-05-04 09:30:31.650000,10.68,8057,86048.0,66
transaction,600000.SH,2016-05-04 09:30:31.010000,18.08,1200,21695.0,66
transaction,000001.SZ,2016-05-04 09:30:32.170000,0.0,3000,0.0,32
transaction,000001.SZ,2016-05-04 09:30:32.430000,10.68,3000,32040.0,66
transaction,000001.SZ,2016-05-04 09:30:32.710000,10.68,2500,26700.0,66
transaction,000001.SZ,2016-05-04 09:30:33.590000,0.0,4900,0.0,32
transaction,000001.SZ,2016-05-04 09:30:34.060000,0.0,300,0.0,32
transaction,000001.SZ,2016-05-04 09:30:34.120000,0.0,300,0.0,32
transaction,000001.SZ,2016-05-04 09:30:34.120000,0.0,400,0.0,32
transaction,000001.SZ,2016-05-04 09:30:34.170000,0.0,300,0.0,32
transaction,600000.SH,2016-05-04 09:30:32.450000,18.07,1500,27105.0,83
transaction,600000.SH,2016-05-04 09:30:33.310000,18.08,800,14463.0,66
transaction,600000.SH,2016-05-04 09:30:34.500000,18.08,800,14463.0,66
transaction,600000.SH,2016-05-04 09:30:35.160000,18.08,800,14463.0,66
transaction,000001.SZ,2016-05-04 09:30:36.430000,0.0,1700,0.0,32
transaction,000001.SZ,2016-05-04 09:30:36.500000,0.0,1600,0.0,32
transaction,000001.SZ,2016-05-04 09:30:36.560000,10.68,10000,106800.0,66
transaction,600000.SH,2016-05-04 09:30:35.260000,18.07,400,7228.0,83
transaction,600000.SH,2016-05-04 09:30:36.070000,18.07,3700,66859.0,83
transaction,600000.SH,2016-05-04 09:30:36.120000,18.07,14400,260208.0,83
transaction,600000.SH,2016-05-04 09:30:36.120000,18.06,800,14447.0,83
transaction,600000.SH,2016-05-04 09:30:36.120000,18.06,100,1805.0,83
transaction,600000.SH,2016-05-04 09:30:36.120000,18.06,300,5418.0,83
transaction,600000.SH,2016-05-04 09:30:36.120000,18.06,600,10836.0,83
transaction,600000.SH,2016-05-04 09:30:36.120000,18.06,10000,180600.0,83
transaction,600000.SH,2016-05-04 09:30:36.120000,18.06,400,7223.0,83
transaction,600000.SH,2016-05-04 09:30:36.120000,18.06,200,3611.0,83
transaction,600000.SH,2016-05-04 09:30:37.690000,18.06,600,10836.0,66
transaction,000001.SZ,2016-05-04 09:30:38.040000,10.68,100,1068.0,66
transaction,000001.SZ,2016-05-04 09:30:38.760000,10.68,3843,41043.0,66
transaction,000001.SZ,2016-05-04 09:30:38.760000,10.68,2000,21360.0,66
transaction,000001.SZ,2016-05-04 09:30:38.760000,10.68,500,5340.0,66
transaction,000001.SZ,2016-05-04 09:30:38.760000,10.68,300,3204.0,66
transaction,000001.SZ,2016-05-04 09:30:38.760000,10.68,13357,142652.0,66
transaction,000001.SZ,2016-05-04 09:30:40.360000,10.67,3000,32010.0,83
transaction,600000.SH,2016-05-04 09:30:40.590000,18.05,900,16245.0,83
transaction,600000.SH,2016-05-04 09:30:40.660000,18.05,300,5415.0,83
transaction,000001.SZ,2016-05-04 09:30:41.270000,10.67,54900,585783.0,83
transaction,000001.SZ,2016-05-04 09:30:41.430000,10.67,1000,10670.0,83
transaction,000001.SZ,2016-05-04 09:30:43.430000,10.68,5500,58740.0,66
transaction,000001.SZ,2016-05-04 09:30:43.640000,10.67,5000,53350.0,83
transaction,600000.SH,2016-05-04 09:30:42.880000,18.06,1000,18060.0,66
transaction,600000.SH,2016-05-04 09:30:43.600000,18.06,100,1805.0,66
transaction,600000.SH,2016-05-04 09:30:43.790000,18.06,1500,27089.0,66
transaction,000001.SZ,2016-05-04 09:30:45.160000,10.68,400,4272.0,66
transaction,000001.SZ,2016-05-04 09:30:46.120000,10.67,5000,53350.0,83
transaction,000001.SZ,2016-05-04 09:30:46.720000,10.68,500,5340.0,66
transaction,600000.SH,2016-05-04 09:30:45.050000,18.07,100,1807.0,66
transaction,600000.SH,2016-05-04 09:30:45.050000,18.08,700,12655.0,66
transaction,000001.SZ,2016-05-04 09:30:47.340000,10.67,1200,12804.0,83
transaction,000001.SZ,2016-05-04 09:30:48.440000,10.67,400,4268.0,83
transaction,000001.SZ,2016-05-04 09:30:49.520000,0.0,4000,0.0,32
transaction,600000.SH,2016-05-04 09:30:47.740000,18.08,17000,307360.0,83
transaction,000001.SZ,2016-05-04 09:30:50.350000,10.68,243,2595.0,66
transaction,000001.SZ,2016-05-04 09:30:50.350000,10.68,157,1676.0,66
transaction,000001.SZ,2016-05-04 09:30:51.040000,10.68,100,1068.0,66
transaction,000001.SZ,2016-05-04 09:30:51.780000,0.0,1700,0.0,32
transaction,600000.SH,2016-05-04 09:30:50.730000,18.08,2200,39775.0,83
transaction,600000.SH,2016-05-04 09:30:50.730000,18.08,600,10847.0,83
transaction,600000.SH,2016-05-04 09:30:50.730000,18.08,200,3615.0,83
transaction,600000.SH,2016-05-04 09:30:50.770000,18.08,600,10847.0,83
transaction,600000.SH,2016-05-04 09:30:50.770000,18.06,400,7223.0,83
transaction,600000.SH,2016-05-04 09:30:51.870000,18.1,2400,43440.0,66
transaction,600000.SH,2016-05-04 09:30:51.870000,18.1,300,5430.0,66
transaction,600000.SH,2016-05-04 09:30:51.870000,18.1,300,5430.0,66
transaction,600000.SH,2016-05-04 09:30:51.870000,18.1,400,7240.0,66
transaction,000001.SZ,2016-05-04 09:30:54.590000,10.67,700,7469.0,83
transaction,000001.SZ,2016-05-04 09:30:55.870000,10.68,700,7476.0,66
transaction,600000.SH,2016-05-04 09:30:54.090000,18.09,800,14472.0,83
transaction,600000.SH,2016-05-04 09:30:56.090000,18.1,1000,18100.0,66
transaction,000001.SZ,2016-05-04 09:30:56.670000,10.67,1000,10670.0,83
transaction,000001.SZ,2016-05-04 09:30:57.150000,10.67,2000,21340.0,83
transaction,000001.SZ,2016-05-04 09:30:57.380000,10.67,1000,10670.0,83
transaction,000001.SZ,2016-05-04 09:30:57.620000,10.67,500,5335.0,83
transaction,000001.SZ,2016-05-04 09:30:58.620000,10.68,2600,27768.0,66
transaction,600000.SH,2016-05-04 09:30:57.040000,18.1,10100,182810.0,66
transaction,600000.SH,2016-05-04 09:30:58.950000,18.1,3300,59730.0,66
transaction,000001.SZ,2016-05-04 09:30:59.050000,0.0,400,0.0,32
transaction,000001.SZ,2016-05-04 09:30:59.390000,10.68,700,7476.0,66
transaction,000001.SZ,2016-05-04 09:30:59.660000,0.0,1000,0.0,32
transaction,000001.SZ,2016-05-04 09:30:59.850000,10.67,500,5335.0,83
transaction,000001.SZ,2016-05-04 09:31:00.530000,10.67,21900,233673.0,83
transaction,000001.SZ,2016-05-04 09:31:00.530000,10.67,1000,10670.0,83
transaction,000001.SZ,2016-05-04 09:31:00.530000,10.67,1900,20273.0,83
transaction,000001.SZ,2016-05-04 09:31:00.580000,10.68,743,7935.0,66
transaction,000001.SZ,2016-05-04 09:31:00.580000,10.68,557,5948.0,66
transaction,000001.SZ,2016-05-04 09:31:01.040000,10.68,100,1068.0,66
transaction,000001.SZ,2016-05-04 09:31:01.660000,10.68,343,3663.0,66
transaction,000001.SZ,2016-05-04 09:31:01.660000,10.68,2000,21360.0,66
transaction,000001.SZ,2016-05-04 09:31:01.660000,10.68,11457,122360.0,66
transaction,600000.SH,2016-05-04 09:31:00.640000,18.1,1000,18100.0,66
transaction,000001.SZ,2016-05-04 09:31:02.130000,10.67,800,8536.0,83
transaction,000001.SZ,2016-05-04 09:31:03.110000,10.68,2700,28836.0,66
transaction,000001.SZ,2016-05-04 09:31:03.620000,10.68,700,7476.0,66
transaction,000001.SZ,2016-05-04 09:31:04.860000,0.0,300,0.0,32
transaction,600000.SH,2016-05-04 09:31:03.610000,18.1,2000,36200.0,66
transaction,600000.SH,2016-05-04 09:31:03.960000,18.1,1300,23530.0,66
transaction,600000.SH,2016-05-04 09:31:04.050000,18.1,200,3620.0,66
transaction,600000.SH,2016-05-04 09:31:04.590000,18.1,1000,18100.0,66
transaction,000001.SZ,2016-05-04 09:31:05.110000,10.68,1900,20292.0,66
transaction,000001.SZ,2016-05-04 09:31:07.060000,10.68,7200,76896.0,66
transaction,600000.SH,2016-05-04 09:31:06.260000,18.09,200,3618.0,83
transaction,600000.SH,2016-05-04 09:31:06.260000,18.09,1800,32562.0,83
transaction,000001.SZ,2016-05-04 09:31:08.780000,0.0,10000,0.0,32
transaction,000001.SZ,2016-05-04 09:31:09.320000,10.67,4000,42680.0,83
transaction,000001.SZ,2016-05-04 09:31:09.360000,10.67,6400,68288.0,83
transaction,000001.SZ,2016-05-04 09:31:09.550000,10.68,21200,226416.0,66
transaction,000001.SZ,2016-05-04 09:31:09.730000,10.67,36900,393723.0,83
transaction,000001.SZ,2016-05-04 09:31:09.730000,10.67,13100,139777.0,83
transaction,000001.SZ,2016-05-04 09:31:10.020000,10.68,13300,142044.0,66
transaction,000001.SZ,2016-05-04 09:31:10.120000,10.68,700,7476.0,66
transaction,600000.SH,2016-05-04 09:31:10.240000,18.09,1000,18090.0,83
transaction,600000.SH,2016-05-04 09:31:10.480000,18.09,300,5427.0,83
transaction,600000.SH,2016-05-04 09:31:10.690000,18.1,35100,635310.0,66
transaction,000001.SZ,2016-05-04 09:31:11.300000,10.68,700,7476.0,66
transaction,000001.SZ,2016-05-04 09:31:11.500000,10.67,8300,88561.0,83
transaction,000001.SZ,2016-05-04 09:31:11.500000,10.67,1000,10670.0,83
transaction,000001.SZ,2016-05-04 09:31:11.500000,10.67,3000,32010.0,83
transaction,000001.SZ,2016-05-04 09:31:11.500000,10.67,1000,10670.0,83
transaction,000001.SZ,2016-05-04 09:31:11.500000,10.67,100,1067.0,83
transaction,000001.SZ,2016-05-04 09:31:11.500000,10.67,2800,29876.0,83
transaction,000001.SZ,2016-05-04 09:31:11.500000,10.67,200,2134.0,83
transaction,000001.SZ,2016-05-04 09:31:11.500000,10.67,1500,16005.0,83
transaction,000001.SZ,2016-05-04 09:31:11.500000,10.67,2100,22407.0,83
transaction,000001.SZ,2016-05-04 09:31:11.830000,10.67,1600,17072.0,83
transaction,000001.SZ,2016-05-04 09:31:11.950000,10.68,800,8544.0,66
transaction,000001.SZ,2016-05-04 09:31:11.950000,10.67,6300,67221.0,83
transaction,000001.SZ,2016-05-04 09:31:11.950000,10.67,2000,21340.0,83
transaction,000001.SZ,2016-05-04 09:31:11.950000,10.67,1000,10670.0,83
transaction,600000.SH,2016-05-04 09:31:11.810000,18.1,1000,18100.0,66
transaction,600000.SH,2016-05-04 09:31:12.430000,18.1,1000,18100.0,66
transaction,600000.SH,2016-05-04 09:31:12.700000,18.09,1500,27135.0,83
transaction,000001.SZ,2016-05-04 09:31:14.450000,0.0,4000,0.0,32
transaction,000001.SZ,2016-05-04 09:31:15.030000,10.67,12300,131241.0,66
transaction,000001.SZ,2016-05-04 09:31:15.030000,10.67,21300,227271.0,66
transaction,000001.SZ,2016-05-04 09:31:17.380000,10.67,4300,45881.0,66
transaction,000001.SZ,2016-05-04 09:31:18.130000,10.67,800,8536.0,66
transaction,000001.SZ,2016-05-04 09:31:18.640000,10.67,4700,50149.0,66
transaction,000001.SZ,2016-05-04 09:31:18.640000,10.67,100,1067.0,66
transaction,000001.SZ,2016-05-04 09:31:18.640000,10.67,2000,21340.0,66
transaction,000001.SZ,2016-05-04 09:31:18.640000,10.67,2000,21340.0,66
transaction,000001.SZ,2016-05-04 09:31:18.640000,10.68,40943,437271.0,66
transaction,000001.SZ,2016-05-04 09:31:18.640000,10.68,2000,21360.0,66
transaction,000001.SZ,2016-05-04 09:31:18.640000,10.68,20000,213600.0,66
transaction,000001.SZ,2016-05-04 09:31:18.640000,10.68,10300,110004.0,66
transaction,000001.SZ,2016-05-04 09:31:18.640000,10.68,1500,16020.0,66
transaction,000001.SZ,2016-05-04 09:31:18.640000,10.68,1000,10680.0,66
transaction,000001.SZ,2016-05-04 09:31:18.640000,10.68,500,5340.0,66
transaction,000001.SZ,2016-05-04 09:31:18.640000,10.68,2000,21360.0,66
transaction,000001.SZ,2016-05-04 09:31:18.640000,10.68,2000,21360.0,66
transaction,000001.SZ,2016-05-04 09:31:18.640000,10.68,100000,1068000.0,66
transaction,000001.SZ,2016-05-04 09:31:18.640000,10.68,1000,10680.0,66
transaction,000001.SZ,2016-05-04 09:31:18.640000,10.68,1400,14952.0,66
transaction,000001.SZ,2016-05-04 09:31:18.640000,10.68,100000,1068000.0,66
transaction,000001.SZ,2016-05-04 09:31:18.640000,10.68,400,4272.0,66
transaction,000001.SZ,2016-05-04 09:31:18.640000,10.68,8157,87116.0,66
transaction,600000.SH,2016-05-04 09:31:17.550000,18.1,101800,1842580.0,66
transaction,600000.SH,2016-05-04 09:31:18.350000,18.1,200,3620.0,66
transaction,600000.SH,2016-05-04 09:31:18.920000,18.1,13300,240730.0,66
transaction,000001.SZ,2016-05-04 09:31:20.440000,10.67,2000,21340.0,66
transaction,000001.SZ,2016-05-04 09:31:21.420000,10.67,1000,10670.0,66
transaction,600000.SH,2016-05-04 09:31:20.850000,18.1,1200,21720.0,66
transaction,600000.SH,2016-05-04 09:31:21.670000,18.1,1000,18100.0,66
