类型,WindCode,日期时间,委托价格,委托数量,委托类别,委托代码
order,000001.SZ,2016-05-04 09:33:13.430000,10.89,200,0,S
order,000001.SZ,2016-05-04 09:33:13.490000,10.7,2200,0,S
order,000001.SZ,2016-05-04 09:33:13.900000,10.69,500,0,S
order,000001.SZ,2016-05-04 09:33:13.930000,0.0,37100,0,C
order,000001.SZ,2016-05-04 09:33:14.030000,0.0,400,0,C
order,000001.SZ,2016-05-04 09:33:14.200000,10.66,1300,0,B
order,000001.SZ,2016-05-04 09:33:14.500000,11.2,200,0,S
order,000001.SZ,2016-05-04 09:33:14.670000,11.06,2000,0,S
order,000001.SZ,2016-05-04 09:33:14.750000,0.0,1000,0,C
order,000001.SZ,2016-05-04 09:33:15.310000,10.6,1000,0,B
order,000001.SZ,2016-05-04 09:33:15.400000,10.66,500,0,S
order,000001.SZ,2016-05-04 09:33:15.590000,10.7,1100,0,B
order,000001.SZ,2016-05-04 09:33:15.620000,10.8,400,0,S
order,000001.SZ,2016-05-04 09:33:15.830000,11.75,8000,0,S
order,000001.SZ,2016-05-04 09:33:15.920000,11.48,1000,0,S
order,000001.SZ,2016-05-04 09:33:15.950000,0.0,10000,0,C
order,000001.SZ,2016-05-04 09:33:16.360000,10.6,1600,0,B
order,000001.SZ,2016-05-04 09:33:16.380000,10.69,54900,0,S
order,000001.SZ,2016-05-04 09:33:16.710000,10.69,3000,0,B
order,000001.SZ,2016-05-04 09:33:16.830000,10.7,200,0,B
order,000001.SZ,2016-05-04 09:33:16.970000,0.0,25000,0,C
order,000001.SZ,2016-05-04 09:33:17.080000,10.65,300,0,B
order,000001.SZ,2016-05-04 09:33:17.400000,10.69,54900,0,S
order,000001.SZ,2016-05-04 09:33:17.780000,10.6,300,0,B
order,000001.SZ,2016-05-04 09:33:17.870000,0.0,2000,0,C
order,000001.SZ,2016-05-04 09:33:18.540000,10.69,400,0,S
order,000001.SZ,2016-05-04 09:33:18.620000,10.79,1500,0,S
order,000001.SZ,2016-05-04 09:33:18.640000,10.69,10800,0,S
order,000001.SZ,2016-05-04 09:33:18.820000,10.69,5000,0,S
order,000001.SZ,2016-05-04 09:33:19.040000,0.0,1400,0,C
order,000001.SZ,2016-05-04 09:33:19.470000,10.82,2000,0,S
order,000001.SZ,2016-05-04 09:33:19.960000,0.0,200,0,C
order,000001.SZ,2016-05-04 09:33:20.120000,10.7,100,0,S
order,000001.SZ,2016-05-04 09:33:20.350000,10.73,1000,0,S
order,000001.SZ,2016-05-04 09:33:20.500000,10.7,10000,0,B
order,000001.SZ,2016-05-04 09:33:20.580000,0.0,35500,0,C
order,000001.SZ,2016-05-04 09:33:21.100000,10.7,300,0,B
order,000001.SZ,2016-05-04 09:33:21.130000,10.7,35500,0,B
order,000001.SZ,2016-05-04 09:33:21.280000,10.7,1000,0,B
order,000001.SZ,2016-05-04 09:33:21.550000,10.75,500,0,S
order,000001.SZ,2016-05-04 09:33:21.960000,10.7,10000,0,S
order,000001.SZ,2016-05-04 09:33:22.010000,10.95,400,0,S
order,000001.SZ,2016-05-04 09:33:22.210000,10.69,6100,0,B
order,000001.SZ,2016-05-04 09:33:22.210000,0.0,9200,0,C
order,000001.SZ,2016-05-04 09:33:22.290000,10.7,100,0,B
order,000001.SZ,2016-05-04 09:33:22.290000,10.8,5000,0,S
order,000001.SZ,2016-05-04 09:33:22.330000,10.73,10100,0,B
order,000001.SZ,2016-05-04 09:33:22.410000,10.69,200,0,S
order,000001.SZ,2016-05-04 09:33:22.920000,10.59,2600,0,B
order,000001.SZ,2016-05-04 09:33:22.940000,10.7,500,0,B
order,000001.SZ,2016-05-04 09:33:23.450000,0.0,10000,0,C
order,000001.SZ,2016-05-04 09:33:23.530000,10.75,5000,0,S
order,000001.SZ,2016-05-04 09:33:23.560000,10.67,800,0,B
order,000001.SZ,2016-05-04 09:33:23.700000,10.89,1000,0,S
order,000001.SZ,2016-05-04 09:33:24.340000,11.1,1000,0,S
order,000001.SZ,2016-05-04 09:33:24.430000,10.7,1500,0,B
order,000001.SZ,2016-05-04 09:33:24.540000,10.68,500,0,B
order,000001.SZ,2016-05-04 09:33:24.610000,10.69,400,0,B
order,000001.SZ,2016-05-04 09:33:24.740000,0.0,100,0,C
order,000001.SZ,2016-05-04 09:33:25.840000,0.0,38600,0,C
order,000001.SZ,2016-05-04 09:33:26.060000,11.08,2765,0,S
order,000001.SZ,2016-05-04 09:33:26.140000,10.74,1200,0,S
order,000001.SZ,2016-05-04 09:33:26.250000,10.69,1400,0,S
order,000001.SZ,2016-05-04 09:33:26.260000,10.68,37900,0,S
order,000001.SZ,2016-05-04 09:33:26.890000,10.69,300,0,B
order,000001.SZ,2016-05-04 09:33:27.020000,10.7,900,0,B
order,000001.SZ,2016-05-04 09:33:27.300000,10.7,100,0,B
order,000001.SZ,2016-05-04 09:33:27.340000,10.66,5000,0,B
order,000001.SZ,2016-05-04 09:33:27.340000,10.69,3000,0,S
order,000001.SZ,2016-05-04 09:33:27.860000,11.75,2500,0,S
order,000001.SZ,2016-05-04 09:33:28.030000,10.69,1000,0,B
order,000001.SZ,2016-05-04 09:33:28.450000,10.69,200,0,B
order,000001.SZ,2016-05-04 09:33:29.020000,10.7,900,0,B
order,000001.SZ,2016-05-04 09:33:29.110000,10.72,1000,0,S
order,000001.SZ,2016-05-04 09:33:29.140000,10.7,1000,0,S
order,000001.SZ,2016-05-04 09:33:29.260000,0.0,3800,0,C
order,000001.SZ,2016-05-04 09:33:29.450000,0.0,3000,0,C
order,000001.SZ,2016-05-04 09:33:29.710000,10.74,1000,0,S
order,000001.SZ,2016-05-04 09:33:29.800000,10.49,500,0,S
order,000001.SZ,2016-05-04 09:33:30.030000,10.69,60000,0,S
order,000001.SZ,2016-05-04 09:33:30.320000,10.7,5000,0,S
order,000001.SZ,2016-05-04 09:33:30.330000,10.6,1000,0,B
order,000001.SZ,2016-05-04 09:33:30.680000,10.65,1000,0,B
order,000001.SZ,2016-05-04 09:33:30.760000,10.69,100,0,S
order,000001.SZ,2016-05-04 09:33:31.040000,10.68,8200,0,B
order,000001.SZ,2016-05-04 09:33:31.050000,10.7,9000,0,S
order,000001.SZ,2016-05-04 09:33:31.100000,10.74,25000,0,S
order,000001.SZ,2016-05-04 09:33:31.530000,10.71,100,0,S
order,000001.SZ,2016-05-04 09:33:31.660000,10.81,1200,0,S
order,000001.SZ,2016-05-04 09:33:31.840000,10.99,1500,0,S
order,000001.SZ,2016-05-04 09:33:31.870000,10.64,1000,0,B
order,000001.SZ,2016-05-04 09:33:32.040000,10.61,1000,0,B
order,000001.SZ,2016-05-04 09:33:32.060000,11.75,2000,0,S
order,000001.SZ,2016-05-04 09:33:32.170000,10.69,100,0,S
order,000001.SZ,2016-05-04 09:33:32.600000,0.0,1400,0,C
order,000001.SZ,2016-05-04 09:33:32.800000,10.61,1300,0,B
order,000001.SZ,2016-05-04 09:33:33.060000,10.69,1400,0,S
order,000001.SZ,2016-05-04 09:33:33.500000,10.74,1000,0,S
order,000001.SZ,2016-05-04 09:33:34.480000,10.5,5000,0,B
order,000001.SZ,2016-05-04 09:33:34.700000,10.69,2000,0,B
order,000001.SZ,2016-05-04 09:33:34.930000,10.7,900,0,B
order,000001.SZ,2016-05-04 09:33:35.750000,0.0,600,0,C
order,000001.SZ,2016-05-04 09:33:35.830000,10.69,800,0,B
order,000001.SZ,2016-05-04 09:33:36.410000,10.68,1000,0,B
order,000001.SZ,2016-05-04 09:33:36.820000,10.65,54000,0,B
order,000001.SZ,2016-05-04 09:33:36.820000,10.69,68200,0,B
order,000001.SZ,2016-05-04 09:33:36.820000,10.62,32500,0,B
order,000001.SZ,2016-05-04 09:33:36.830000,10.65,600,0,S
order,000001.SZ,2016-05-04 09:33:36.930000,10.7,3000,0,S
order,000001.SZ,2016-05-04 09:33:37.020000,10.7,2000,0,B
order,000001.SZ,2016-05-04 09:33:37.060000,10.69,400,0,S
order,000001.SZ,2016-05-04 09:33:37.160000,10.55,5000,0,B
order,000001.SZ,2016-05-04 09:33:37.640000,10.61,1000,0,B
order,000001.SZ,2016-05-04 09:33:37.840000,10.69,500,0,B
order,000001.SZ,2016-05-04 09:33:37.870000,10.88,1400,0,S
order,000001.SZ,2016-05-04 09:33:37.990000,10.72,300,0,S
order,000001.SZ,2016-05-04 09:33:38.000000,10.67,400,0,B
order,000001.SZ,2016-05-04 09:33:38.240000,10.67,500,0,B
order,000001.SZ,2016-05-04 09:33:38.550000,10.82,2600,0,S
order,000001.SZ,2016-05-04 09:33:38.730000,10.05,800,0,B
order,000001.SZ,2016-05-04 09:33:38.820000,10.69,1000,0,S
order,000001.SZ,2016-05-04 09:33:38.970000,11.3,600,0,S
order,000001.SZ,2016-05-04 09:33:38.970000,10.69,1000,0,S
order,000001.SZ,2016-05-04 09:33:39.040000,10.68,500,0,B
order,000001.SZ,2016-05-04 09:33:39.510000,10.69,5000,0,B
order,000001.SZ,2016-05-04 09:33:39.690000,10.65,2500,0,B
order,000001.SZ,2016-05-04 09:33:39.800000,10.68,1000,0,B
order,000001.SZ,2016-05-04 09:33:39.890000,10.7,9200,0,S
order,000001.SZ,2016-05-04 09:33:40.090000,10.7,5000,0,S
order,000001.SZ,2016-05-04 09:33:40.430000,11.75,200,0,S
order,000001.SZ,2016-05-04 09:33:40.830000,10.8,2000,0,S
order,000001.SZ,2016-05-04 09:33:41.250000,10.97,1600,0,S
order,000001.SZ,2016-05-04 09:33:41.570000,10.69,2000,0,B
order,000001.SZ,2016-05-04 09:33:41.770000,10.68,5400,0,B
order,000001.SZ,2016-05-04 09:33:41.800000,10.8,2000,0,S
order,000001.SZ,2016-05-04 09:33:42.100000,10.69,1000,0,B
order,000001.SZ,2016-05-04 09:33:42.430000,0.0,800,V,B
order,000001.SZ,2016-05-04 09:33:42.490000,10.67,3400,0,B
order,000001.SZ,2016-05-04 09:33:42.670000,10.68,100,0,B
order,000001.SZ,2016-05-04 09:33:42.670000,10.69,1000,0,S
order,000001.SZ,2016-05-04 09:33:42.850000,10.69,30800,0,S
order,000001.SZ,2016-05-04 09:33:43.000000,10.69,700,0,S
order,000001.SZ,2016-05-04 09:33:43.020000,10.89,500,0,S
order,000001.SZ,2016-05-04 09:33:43.070000,10.69,1000,0,B
order,000001.SZ,2016-05-04 09:33:43.230000,10.65,1000,0,B
order,000001.SZ,2016-05-04 09:33:43.290000,10.72,4100,0,S
order,000001.SZ,2016-05-04 09:33:43.430000,10.77,1400,0,S
order,000001.SZ,2016-05-04 09:33:43.450000,10.69,500,0,B
order,000001.SZ,2016-05-04 09:33:43.470000,10.99,2000,0,S
order,000001.SZ,2016-05-04 09:33:43.490000,11.0,100,0,S
order,000001.SZ,2016-05-04 09:33:43.570000,10.83,600,0,S
order,000001.SZ,2016-05-04 09:33:43.720000,10.66,1300,0,B
order,000001.SZ,2016-05-04 09:33:43.970000,10.68,1000,0,B
order,000001.SZ,2016-05-04 09:33:44.070000,10.68,100,0,S
order,000001.SZ,2016-05-04 09:33:44.200000,10.96,2000,0,S
order,000001.SZ,2016-05-04 09:33:44.220000,10.69,2000,0,B
order,000001.SZ,2016-05-04 09:33:44.240000,10.72,3000,0,S
order,000001.SZ,2016-05-04 09:33:44.250000,11.08,1500,0,S
order,000001.SZ,2016-05-04 09:33:44.720000,10.69,500,0,S
order,000001.SZ,2016-05-04 09:33:46.260000,10.91,1600,0,S
order,000001.SZ,2016-05-04 09:33:46.270000,10.69,22500,0,S
order,000001.SZ,2016-05-04 09:33:46.310000,10.72,1000,0,S
order,000001.SZ,2016-05-04 09:33:47.130000,10.69,27000,0,S
order,000001.SZ,2016-05-04 09:33:47.150000,10.98,300,0,S
order,000001.SZ,2016-05-04 09:33:47.420000,0.0,1000,0,C
order,000001.SZ,2016-05-04 09:33:47.560000,10.9,300,0,S
order,000001.SZ,2016-05-04 09:33:47.630000,10.7,9200,0,S
order,000001.SZ,2016-05-04 09:33:47.630000,10.69,1000,0,B
order,000001.SZ,2016-05-04 09:33:47.750000,10.7,916,0,S
order,000001.SZ,2016-05-04 09:33:48.210000,10.69,10000,0,B
order,000001.SZ,2016-05-04 09:33:48.510000,10.68,100,0,S
order,000001.SZ,2016-05-04 09:33:48.710000,10.7,4600,0,S
order,000001.SZ,2016-05-04 09:33:49.690000,10.65,4700,0,B
order,000001.SZ,2016-05-04 09:33:49.730000,10.69,337800,0,B
order,000001.SZ,2016-05-04 09:33:50.200000,10.99,2000,0,S
order,000001.SZ,2016-05-04 09:33:50.270000,11.19,1500,0,S
order,000001.SZ,2016-05-04 09:33:50.590000,10.8,100,0,S
order,000001.SZ,2016-05-04 09:33:50.830000,10.56,2000,0,B
order,000001.SZ,2016-05-04 09:33:50.910000,10.7,4000,0,S
order,000001.SZ,2016-05-04 09:33:50.930000,10.69,10000,0,S
order,000001.SZ,2016-05-04 09:33:51.170000,10.69,300,0,S
order,000001.SZ,2016-05-04 09:33:51.280000,10.7,2000,0,S
order,000001.SZ,2016-05-04 09:33:51.370000,10.6,1000,0,B
order,000001.SZ,2016-05-04 09:33:51.460000,10.69,500,0,S
order,000001.SZ,2016-05-04 09:33:51.600000,10.96,1500,0,S
order,000001.SZ,2016-05-04 09:33:51.680000,10.65,10900,0,B
order,000001.SZ,2016-05-04 09:33:51.700000,10.67,100,0,B
order,000001.SZ,2016-05-04 09:33:51.990000,10.99,5000,0,S
order,000001.SZ,2016-05-04 09:33:52.470000,10.69,10000,0,S
order,000001.SZ,2016-05-04 09:33:52.510000,10.67,5000,0,B
order,000001.SZ,2016-05-04 09:33:52.560000,10.68,900,0,B
order,000001.SZ,2016-05-04 09:33:53.110000,10.65,1000,0,B
order,000001.SZ,2016-05-04 09:33:53.470000,10.69,200,0,S
order,000001.SZ,2016-05-04 09:33:54.040000,10.68,1000,0,B
order,000001.SZ,2016-05-04 09:33:54.140000,0.0,60000,0,C
order,000001.SZ,2016-05-04 09:33:54.240000,11.75,300,0,S
order,000001.SZ,2016-05-04 09:33:54.340000,10.71,400,0,S
order,000001.SZ,2016-05-04 09:33:54.690000,10.67,1000,0,B
order,000001.SZ,2016-05-04 09:33:55.170000,10.67,1000,0,B
order,000001.SZ,2016-05-04 09:33:55.260000,11.12,700,0,S
order,000001.SZ,2016-05-04 09:33:55.380000,10.7,400,0,S
order,000001.SZ,2016-05-04 09:33:55.390000,10.7,2000,0,B
order,000001.SZ,2016-05-04 09:33:55.460000,10.69,4200,0,S
order,000001.SZ,2016-05-04 09:33:55.470000,11.69,1000,0,S
order,000001.SZ,2016-05-04 09:33:55.560000,10.98,100,0,S
order,000001.SZ,2016-05-04 09:33:55.790000,10.66,3000,0,B
order,000001.SZ,2016-05-04 09:33:55.800000,11.38,2000,0,S
order,000001.SZ,2016-05-04 09:33:55.970000,11.2,1500,0,S
order,000001.SZ,2016-05-04 09:33:56.120000,10.73,100,0,S
order,000001.SZ,2016-05-04 09:33:56.300000,11.7,1000,0,S
order,000001.SZ,2016-05-04 09:33:56.360000,10.69,2100,0,B
order,000001.SZ,2016-05-04 09:33:56.520000,10.68,1300,0,B
order,000001.SZ,2016-05-04 09:33:56.570000,10.69,1000,0,S
order,000001.SZ,2016-05-04 09:33:56.950000,10.69,1600,0,B
order,000001.SZ,2016-05-04 09:33:57.070000,10.67,1000,0,B
order,000001.SZ,2016-05-04 09:33:57.100000,10.68,2000,0,B
order,000001.SZ,2016-05-04 09:33:57.150000,10.69,2000,0,B
order,000001.SZ,2016-05-04 09:33:57.430000,10.68,600,0,B
order,000001.SZ,2016-05-04 09:33:57.430000,10.67,10000,0,B
order,000001.SZ,2016-05-04 09:33:57.610000,10.76,5000,0,S
order,000001.SZ,2016-05-04 09:33:57.730000,10.99,1000,0,S
order,000001.SZ,2016-05-04 09:33:57.790000,10.74,4000,0,S
order,000001.SZ,2016-05-04 09:33:57.950000,0.0,2200,0,C
order,000001.SZ,2016-05-04 09:33:58.290000,10.55,3000,0,B
order,000001.SZ,2016-05-04 09:33:58.520000,10.7,900,0,B
order,000001.SZ,2016-05-04 09:33:58.700000,0.0,800,0,C
order,000001.SZ,2016-05-04 09:33:59.140000,10.72,800,0,S
order,000001.SZ,2016-05-04 09:33:59.640000,0.0,300,0,C
order,000001.SZ,2016-05-04 09:33:59.670000,0.0,1000,0,C
order,000001.SZ,2016-05-04 09:33:59.770000,10.8,5000,0,S
order,000001.SZ,2016-05-04 09:33:59.980000,10.48,500,0,S
order,000001.SZ,2016-05-04 09:34:00.220000,10.69,1000,0,B
order,000001.SZ,2016-05-04 09:34:00.560000,0.0,10000,0,C
order,000001.SZ,2016-05-04 09:34:00.600000,10.8,500,0,S
order,000001.SZ,2016-05-04 09:34:00.620000,10.68,5000,0,B
order,000001.SZ,2016-05-04 09:34:01.060000,10.7,100,0,S
order,000001.SZ,2016-05-04 09:34:01.190000,10.67,5000,0,B
order,000001.SZ,2016-05-04 09:34:01.210000,11.57,5000,0,S
order,000001.SZ,2016-05-04 09:34:01.550000,0.0,900,0,C
order,000001.SZ,2016-05-04 09:34:01.570000,10.5,3000,0,B
order,000001.SZ,2016-05-04 09:34:01.840000,10.66,3000,0,B
order,000001.SZ,2016-05-04 09:34:02.290000,10.7,100,0,B
order,000001.SZ,2016-05-04 09:34:02.430000,10.68,500,0,S
order,000001.SZ,2016-05-04 09:34:03.290000,10.7,100000,0,S
order,000001.SZ,2016-05-04 09:34:04.020000,10.69,2200,0,S
order,000001.SZ,2016-05-04 09:34:04.190000,10.61,15000,0,B
order,000001.SZ,2016-05-04 09:34:04.220000,10.73,30000,0,S
order,000001.SZ,2016-05-04 09:34:04.410000,10.7,3000,0,S
order,000001.SZ,2016-05-04 09:34:04.540000,10.7,500,0,S
order,000001.SZ,2016-05-04 09:34:04.740000,10.68,5000,0,B
order,000001.SZ,2016-05-04 09:34:04.800000,11.09,200,0,S
order,000001.SZ,2016-05-04 09:34:05.090000,10.67,2000,0,B
order,000001.SZ,2016-05-04 09:34:05.310000,10.64,1200,0,B
order,000001.SZ,2016-05-04 09:34:05.870000,10.69,60000,0,S
order,000001.SZ,2016-05-04 09:34:06.740000,10.06,1500,0,B
order,000001.SZ,2016-05-04 09:34:07.100000,10.73,5000,0,S
order,000001.SZ,2016-05-04 09:34:07.200000,0.0,600,0,C
order,000001.SZ,2016-05-04 09:34:07.290000,10.77,1500,0,S
order,000001.SZ,2016-05-04 09:34:07.870000,10.69,40000,0,B
order,000001.SZ,2016-05-04 09:34:08.460000,10.68,300,0,B
order,000001.SZ,2016-05-04 09:34:09.030000,10.69,200,0,S
order,000001.SZ,2016-05-04 09:34:09.240000,11.38,100,0,S
order,000001.SZ,2016-05-04 09:34:09.240000,10.71,10000,0,B
order,000001.SZ,2016-05-04 09:34:09.260000,11.0,7000,0,S
order,000001.SZ,2016-05-04 09:34:09.680000,10.69,2000,0,B
order,000001.SZ,2016-05-04 09:34:10.350000,10.7,7400,0,S
order,000001.SZ,2016-05-04 09:34:10.950000,10.69,500,0,B
order,000001.SZ,2016-05-04 09:34:11.050000,11.0,500,0,S
order,000001.SZ,2016-05-04 09:34:11.260000,0.0,2500,0,C
order,000001.SZ,2016-05-04 09:34:11.340000,10.59,1000,0,B
order,000001.SZ,2016-05-04 09:34:11.910000,10.71,500,0,S
order,000001.SZ,2016-05-04 09:34:11.940000,10.69,2300,0,B
order,000001.SZ,2016-05-04 09:34:11.980000,10.75,20000,0,S
order,000001.SZ,2016-05-04 09:34:12.000000,10.96,500,0,S
order,000001.SZ,2016-05-04 09:34:12.350000,10.6,1000,0,B
order,000001.SZ,2016-05-04 09:34:12.710000,11.23,1000,0,S
order,000001.SZ,2016-05-04 09:34:12.730000,10.69,500,0,S
order,000001.SZ,2016-05-04 09:34:12.820000,11.6,1200,0,S
order,000001.SZ,2016-05-04 09:34:12.890000,10.67,1200,0,B
order,000001.SZ,2016-05-04 09:34:13.090000,10.7,1000,0,B
order,000001.SZ,2016-05-04 09:34:13.550000,10.73,600,0,S
order,000001.SZ,2016-05-04 09:34:13.890000,10.7,1000,0,B
order,000001.SZ,2016-05-04 09:34:13.960000,10.7,200,0,S
order,000001.SZ,2016-05-04 09:34:14.220000,10.6,1000,0,B
order,000001.SZ,2016-05-04 09:34:15.240000,10.68,10000,0,B
order,000001.SZ,2016-05-04 09:34:15.790000,10.69,5000,0,S
order,000001.SZ,2016-05-04 09:34:15.900000,11.73,100,0,S
order,000001.SZ,2016-05-04 09:34:16.190000,10.7,1500,0,B
order,000001.SZ,2016-05-04 09:34:16.230000,10.79,1600,0,S
order,000001.SZ,2016-05-04 09:34:16.420000,10.7,10000,0,B
order,000001.SZ,2016-05-04 09:34:16.680000,0.0,3100,0,C
order,000001.SZ,2016-05-04 09:34:16.700000,10.69,200,0,B
order,000001.SZ,2016-05-04 09:34:16.720000,10.69,1000,0,B
order,000001.SZ,2016-05-04 09:34:16.870000,10.69,3000,0,B
order,000001.SZ,2016-05-04 09:34:16.940000,11.52,3000,0,S
order,000001.SZ,2016-05-04 09:34:17.180000,10.69,300,0,S
order,000001.SZ,2016-05-04 09:34:17.400000,10.85,500,0,S
order,000001.SZ,2016-05-04 09:34:18.190000,10.7,1000,0,B
order,000001.SZ,2016-05-04 09:34:18.840000,10.73,500,0,B
order,000001.SZ,2016-05-04 09:34:19.010000,0.0,1000,0,C
order,000001.SZ,2016-05-04 09:34:19.860000,11.3,200,0,S
order,000001.SZ,2016-05-04 09:34:20.190000,10.9,10000,0,S
order,000001.SZ,2016-05-04 09:34:20.310000,10.7,61800,0,S
order,000001.SZ,2016-05-04 09:34:20.430000,10.72,900,0,S
order,000001.SZ,2016-05-04 09:34:20.600000,10.68,100,0,B
order,000001.SZ,2016-05-04 09:34:20.830000,10.73,1000,0,S
order,000001.SZ,2016-05-04 09:34:21.140000,10.76,3000,0,S
order,000001.SZ,2016-05-04 09:34:21.290000,10.67,100000,0,B
order,000001.SZ,2016-05-04 09:34:21.860000,10.7,3000,0,B
order,000001.SZ,2016-05-04 09:34:21.970000,10.69,2000,0,S
order,000001.SZ,2016-05-04 09:34:22.200000,0.0,500,0,C
order,000001.SZ,2016-05-04 09:34:22.410000,10.85,3000,0,S
order,000001.SZ,2016-05-04 09:34:22.870000,10.6,600,0,B
order,000001.SZ,2016-05-04 09:34:23.000000,10.69,1000,0,S
order,000001.SZ,2016-05-04 09:34:23.630000,10.6,500,0,S
order,000001.SZ,2016-05-04 09:34:23.660000,10.7,5000,0,S
order,000001.SZ,2016-05-04 09:34:24.010000,10.71,10000,0,S
order,000001.SZ,2016-05-04 09:34:24.540000,10.86,300,0,S
order,000001.SZ,2016-05-04 09:34:24.680000,10.69,10000,0,B
order,000001.SZ,2016-05-04 09:34:24.700000,10.78,2000,0,S
order,000001.SZ,2016-05-04 09:34:25.360000,10.7,500,0,S
order,000001.SZ,2016-05-04 09:34:25.710000,10.7,5000,0,B
order,000001.SZ,2016-05-04 09:34:26.170000,10.7,19000,0,S
order,000001.SZ,2016-05-04 09:34:26.210000,10.65,1100,0,B
order,000001.SZ,2016-05-04 09:34:26.280000,10.7,1400,0,S
order,000001.SZ,2016-05-04 09:34:26.660000,10.7,300,0,B
order,000001.SZ,2016-05-04 09:34:26.900000,0.0,8200,0,C
order,000001.SZ,2016-05-04 09:34:27.320000,10.75,800,0,S
order,000001.SZ,2016-05-04 09:34:27.360000,10.69,5000,0,S
order,000001.SZ,2016-05-04 09:34:27.950000,10.7,2000,0,B
order,000001.SZ,2016-05-04 09:34:28.110000,10.69,2300,0,B
order,000001.SZ,2016-05-04 09:34:28.200000,0.0,4100,0,C
order,000001.SZ,2016-05-04 09:34:28.530000,10.74,3000,0,S
order,000001.SZ,2016-05-04 09:34:28.600000,10.98,700,0,S
order,000001.SZ,2016-05-04 09:34:29.010000,11.33,1000,0,S
order,000001.SZ,2016-05-04 09:34:29.380000,10.79,2300,0,S
order,000001.SZ,2016-05-04 09:34:29.550000,10.74,200,0,S
order,000001.SZ,2016-05-04 09:34:29.630000,10.48,500,0,S
order,000001.SZ,2016-05-04 09:34:29.800000,10.7,1000,0,B
order,000001.SZ,2016-05-04 09:34:29.970000,0.0,500,0,C
order,000001.SZ,2016-05-04 09:34:30.130000,10.67,3500,0,B
order,000001.SZ,2016-05-04 09:34:30.250000,10.69,1500,0,S
order,000001.SZ,2016-05-04 09:34:30.720000,10.65,2500,0,B
order,000001.SZ,2016-05-04 09:34:30.830000,11.75,500,0,S
order,000001.SZ,2016-05-04 09:34:31.870000,10.92,1000,0,S
order,000001.SZ,2016-05-04 09:34:32.010000,10.7,20000,0,B
order,000001.SZ,2016-05-04 09:34:32.030000,10.78,1000,0,S
order,000001.SZ,2016-05-04 09:34:32.510000,10.7,1200,0,B
order,000001.SZ,2016-05-04 09:34:33.040000,10.65,5000,0,B
order,000001.SZ,2016-05-04 09:34:33.270000,9.61,400,0,B
order,000001.SZ,2016-05-04 09:34:33.380000,10.7,5000,0,S
order,000001.SZ,2016-05-04 09:34:33.380000,10.75,10000,0,S
order,000001.SZ,2016-05-04 09:34:33.610000,11.0,6000,0,S
order,000001.SZ,2016-05-04 09:34:33.770000,10.7,100,0,S
order,000001.SZ,2016-05-04 09:34:34.030000,11.73,500,0,S
order,000001.SZ,2016-05-04 09:34:34.560000,10.99,3000,0,S
order,000001.SZ,2016-05-04 09:34:34.590000,10.69,10400,0,S
order,000001.SZ,2016-05-04 09:34:34.630000,10.69,60000,0,S
order,000001.SZ,2016-05-04 09:34:35.560000,10.69,3000,0,B
order,000001.SZ,2016-05-04 09:34:35.620000,0.0,7400,0,C
order,000001.SZ,2016-05-04 09:34:35.640000,10.65,500,0,B
order,000001.SZ,2016-05-04 09:34:35.680000,10.6,400,0,B
order,000001.SZ,2016-05-04 09:34:35.700000,10.72,1000,0,S
order,000001.SZ,2016-05-04 09:34:35.750000,10.81,500,0,S
order,000001.SZ,2016-05-04 09:34:36.670000,10.73,10000,0,S
order,000001.SZ,2016-05-04 09:34:36.700000,0.0,3000,0,C
order,000001.SZ,2016-05-04 09:34:37.030000,10.69,100,0,B
order,000001.SZ,2016-05-04 09:34:37.160000,10.64,2000,0,B
order,000001.SZ,2016-05-04 09:34:37.250000,10.7,600,0,S
order,000001.SZ,2016-05-04 09:34:37.860000,10.7,1000,0,B
order,000001.SZ,2016-05-04 09:34:37.930000,10.68,10000,0,B
order,000001.SZ,2016-05-04 09:34:38.100000,0.0,5000,0,C
order,000001.SZ,2016-05-04 09:34:38.490000,10.79,1000,0,S
order,000001.SZ,2016-05-04 09:34:38.550000,10.79,1300,0,S
order,000001.SZ,2016-05-04 09:34:39.100000,10.74,1000,0,S
order,000001.SZ,2016-05-04 09:34:39.590000,10.66,600,0,S
order,000001.SZ,2016-05-04 09:34:40.140000,11.75,10000,0,S
order,000001.SZ,2016-05-04 09:34:40.640000,10.73,10100,0,B
order,000001.SZ,2016-05-04 09:34:41.390000,10.7,2000,0,S
order,000001.SZ,2016-05-04 09:34:41.440000,0.0,30000,0,C
order,000001.SZ,2016-05-04 09:34:41.440000,10.68,29300,0,B
order,000001.SZ,2016-05-04 09:34:41.730000,10.68,500,0,B
order,000001.SZ,2016-05-04 09:34:41.900000,10.69,900,0,S
order,000001.SZ,2016-05-04 09:34:42.380000,10.68,400,0,B
order,000001.SZ,2016-05-04 09:34:42.440000,10.69,700,0,B
order,000001.SZ,2016-05-04 09:34:43.180000,10.69,1000,0,S
order,000001.SZ,2016-05-04 09:34:43.490000,11.29,500,0,S
order,000001.SZ,2016-05-04 09:34:43.600000,10.7,1400,0,S
order,000001.SZ,2016-05-04 09:34:44.250000,10.69,3900,0,B
order,000001.SZ,2016-05-04 09:34:44.350000,0.0,500,0,C
order,000001.SZ,2016-05-04 09:34:44.570000,0.0,500,0,C
